date,total_vaccinations,ppl_vaccinated,ppl_fully_vaccinated
"Apr 21, 2021",0.014743526481537206,0.00978308346435064,0.02099123842886308
"Apr 22, 2021",0.014612471103646607,0.00980889641622018,0.020587584044963192
"Apr 23, 2021",0.013597414252733087,0.009431092929527152,0.01864600239827241
"Apr 24, 2021",0.008986445730101655,0.006880651061153431,0.011468027819120818
"Apr 25, 2021",0.004020247915079045,0.0033526353551398547,0.004738887972279171
"Apr 26, 2021",0.009577249686905098,0.006363174568863705,0.013553366160172109
"Apr 27, 2021",0.011472244355094974,0.00746316922296808,0.016770524917082197
"Apr 28, 2021",0.012132607150562524,0.007707399191592579,0.01814702193148432
"Apr 29, 2021",0.011818221569731557,0.007380591275832904,0.017908785692839935
"Apr 30, 2021",0.011146196064030445,0.007303897286847105,0.016401312723912653
"May 01, 2021",0.006949626588946822,0.0045881989583886895,0.010148933129524362
"May 02, 2021",0.003305700196503114,0.0021162818664972605,0.005053469387672704
"May 03, 2021",0.007386297058572744,0.004154389717937246,0.012076769112371322
"May 04, 2021",0.009353334427312898,0.005291694577848283,0.014965380453014765
"May 05, 2021",0.009394947066731607,0.005239179071835798,0.01510918475059575
"May 06, 2021",0.009187084972861692,0.0049830614886363644,0.014894057394924554
"May 07, 2021",0.009060166514804235,0.005053395328207921,0.014429589995233805
"May 08, 2021",0.005506433083998008,0.0032150857378132613,0.00870723313758237
"May 09, 2021",0.0021988789956259858,0.001301860927227061,0.003473485061516124
"May 10, 2021",0.005699606025229675,0.0030818597248529755,0.009206004792355227
"May 11, 2021",0.007244354709010414,0.0041611434266055625,0.011320852132440606
"May 12, 2021",0.0070941082322579785,0.004059756802074155,0.011124865802730532
"May 13, 2021",0.007951601183294743,0.00579485638870425,0.010742672338582615
"May 14, 2021",0.008503826106849743,0.0067664702723369,0.010847466214088497
"May 15, 2021",0.006341513835489643,0.005571225721445083,0.00742775323210032
"May 16, 2021",0.0031879611695182497,0.0029176317002324037,0.0036195036895638744
"May 17, 2021",0.00620002443645018,0.005413930799910371,0.00745648361235185
"May 18, 2021",0.0070128029711975515,0.0060043322312286485,0.008537516173760862
"May 19, 2021",0.007013024454167294,0.005935249979919233,0.008593989389756862
"May 20, 2021",0.006730020003522075,0.0055249484616377575,0.008461769855657941
"May 21, 2021",0.006817531148338274,0.005558884808359865,0.00857766091928025
"May 22, 2021",0.004762900549359461,0.004319982801276323,0.00546735672830323
"May 23, 2021",0.0021566289532233274,0.001996976357860225,0.0024489316154474583
"May 24, 2021",0.0043072756663822265,0.0037286755504088998,0.005267931633641254
"May 25, 2021",0.00466664673655659,0.0039061270168383455,0.005842875952018156
"May 26, 2021",0.004629396695728483,0.0038436482183243914,0.005797744906054669
"May 27, 2021",0.0043271082638534075,0.0035721686536707153,0.005467080633285271
"May 28, 2021",0.004249517439934847,0.0034977425417002106,0.0053794095255099705
"May 29, 2021",0.0024384486435151675,0.0021917455454891765,0.0028719677955124645
"May 30, 2021",0.0012224158508324923,0.0011556818961073745,0.0013920405288756488
"May 31, 2021",0.0006352482457501196,0.0005066967558902125,0.0008260344151544974
"Jun 01, 2021",0.003995523947379009,0.0030200479640680733,0.0052912435468364105
"Jun 02, 2021",0.0035286458241587937,0.002833370705355831,0.004581202352346381
"Jun 03, 2021",0.003925583428769919,0.0026609880257078,0.005619612332005586
"Jun 04, 2021",0.0043928907227890335,0.002872872265708093,0.006364345070536626
"Jun 05, 2021",0.0033359489044890722,0.002015315168636178,0.004975893764606498
"Jun 06, 2021",0.0016031650112653395,0.0009798462380947726,0.0023863932729735193
"Jun 07, 2021",0.003321169062370455,0.002114291877950425,0.004866227961296765
"Jun 08, 2021",0.003636648421905919,0.0022933196615466667,0.005354937661274706
"Jun 09, 2021",0.003599063869578867,0.002220997062527541,0.0053567357326915754
"Jun 10, 2021",0.003595653515432451,0.002288756377206491,0.005267111619479126
"Jun 11, 2021",0.0037761991432032627,0.0024115378750757532,0.005497818917388431
"Jun 12, 2021",0.0027273912633067887,0.0015775891030118672,0.0041215136253693885
"Jun 13, 2021",0.0011953519154330738,0.0006372487573087504,0.0018952147235729022
"Jun 14, 2021",0.00277257437933609,0.0018590052913869393,0.003942966483066357
"Jun 15, 2021",0.0029668968853764355,0.002020763946696924,0.004188424407724156
"Jun 16, 2021",0.00285797705498414,0.002002387238053016,0.003988278744641693
"Jun 17, 2021",0.0026976836590586473,0.001958892783921584,0.003715852442613965
"Jun 18, 2021",0.002770547948020452,0.002049306657627703,0.00373483964115362
"Jun 19, 2021",0.001726629419456227,0.0012815842012872114,0.002315949429757991
"Jun 20, 2021",0.0008278152269525219,0.00061959623519936,0.0010991371738025002
"Jun 21, 2021",0.0016759752213968415,0.0016644213564160903,0.0018144811687215157
"Jun 22, 2021",0.0022575334398360347,0.001791508610606618,0.0029111843334002074
